VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesPurchaseRatio
3252,"E & J GALLO WINERY",46059,"Tisdale Vyds Wh Znfdl Cal",2.64,3.99,750,288,760.32,299,1193.01,95.76,33.61,61966.91,432.69,36.269,1.038,1.569
12546,"JIM BEAM BRANDS COMPANY",776,"Jim Beam Black",18.1,22.99,1000,42,760.2,66,1517.34,574.75,69.3,123880.97,757.14,49.899,1.571,1.996
2876,"CENTEUR IMPORTS LLC",22865,"Vino Dious Welch Rsl 13",7.99,11.99,750,95,759.05,75,899.25,563.53,8.32,31.5,140.2,15.591,0.789,1.185
4692,"KOBRAND CORPORATION",19201,"Jadot 12 Steel Chard",11.48,16.99,750,66,757.68,49,832.51,186.89,5.53,9139.38,74.83,8.988,0.742,1.099
4425,"MARTIGNETTI COMPANIES",10400,"Rodney Strong Symmetry",36.05,56.99,750,21,757.05,102,5863.98,4425.23,11.27,144929.24,5106.93,87.09,4.857,7.746
2000,"SOUTHERN WINE & SPIRITS NE",45061,"Punto Final Perdriel Malbec",10.8,15.99,750,70,756,70,1119.3,383.76,7.82,19016.59,363.3,32.458,1,1.481
17035,"PERNOD RICARD USA",8616,"Olmeca Altos Reposado",16.42,26.99,1000,46,755.32,44,1171.56,454.83,46.2,123780.22,416.24,35.529,0.957,1.551
7239,"REMY COINTREAU USA INC",843,"Mount Gay Eclipse Silver Rum",17.55,22.99,750,43,754.65,43,988.57,68.97,33.86,16978.67,233.92,23.662,1,1.31
480,"BACARDI USA INC",28323,"M & R Bianco Vermouth",4.83,7.49,750,156,753.48,129,964.21,559.75,14.33,89286.27,210.73,21.855,0.827,1.28
4425,"MARTIGNETTI COMPANIES",44063,"Valentin Bianchi Elsa Malbec",7.84,11.99,750,96,752.64,83,995.17,311.74,9.28,144929.24,242.53,24.371,0.865,1.322
10754,"PERFECTA WINES",27092,"Feast Agiorgitiko",7.84,11.99,750,96,752.64,90,1079.1,143.88,10.12,28720.52,326.46,30.253,0.938,1.434
90047,"CRUSH WINES",22629,"Ryan Patrick Ryan's Rsl",7.84,11.99,750,96,752.64,80,933.2,301.74,8.98,1457.73,180.56,19.348,0.833,1.24
12546,"JIM BEAM BRANDS COMPANY",874,"DeKuyper Creme de Banana",6.71,8.99,1000,112,751.52,123,1105.77,845.06,129.15,123880.97,354.25,32.036,1.098,1.471
10754,"PERFECTA WINES",36059,"Ch Clinet 10 Brdx",149.99,224.99,750,5,749.95,7,1574.93,674.97,0.78,28720.52,824.98,52.382,1.4,2.1
2000,"SOUTHERN WINE & SPIRITS NE",23904,"C Krug Chard",12.49,19.99,750,60,749.4,46,902.54,647.67,5.08,19016.59,153.14,16.968,0.767,1.204
653,"STATE WINE & SPIRITS",19091,"Gen5 Cabernet Sauvignon",7.79,11.99,750,96,747.84,96,1127.04,81.93,10.8,8014.98,379.2,33.646,1,1.507
90011,"FORTUNE WINE BROKERS LLC",42828,"Briggs Lockhart Cab Svgn",8.9,12.99,750,84,747.6,84,1091.16,90.93,9.45,238.61,343.56,31.486,1,1.46
9552,"M S WALKER INC",22234,"Casalini Monteplciano D'Abrz",4.79,6.99,750,156,747.24,156,1090.44,83.88,17.55,55551.82,343.2,31.474,1,1.459
9815,"WINE GROUP INC",21307,"Chloe Chard",10.34,14.99,750,72,744.48,57,838.43,148.89,6.39,27100.41,93.95,11.205,0.792,1.126
9815,"WINE GROUP INC",21309,"Chloe Red",10.06,14.99,750,74,744.44,61,834.39,276.77,6.8,27100.41,89.95,10.78,0.824,1.121
1650,"Circa Wines",14834,"White Elephant Vinum Cellars",10.32,17.99,750,72,743.04,54,971.46,215.88,6.06,211.97,228.42,23.513,0.75,1.307
9552,"M S WALKER INC",2102,"West Cork 10Yr S Malt Irish",25.57,32.99,750,29,741.53,23,758.77,362.89,18.11,55551.82,17.24,2.272,0.793,1.023
10754,"PERFECTA WINES",20252,"Round Pond Est Cab Rutherfrd",29.6,44.99,750,25,740,114,6775.86,4454.25,12.62,28720.52,6035.86,89.079,4.56,9.157
10754,"PERFECTA WINES",17409,"Ch La Mondotte 09 St Emilion",246.66,391.99,750,3,739.98,4,1479.96,739.98,0.45,28720.52,739.98,50,1.333,2
9165,"ULTRA BEVERAGE COMPANY LLP",22922,"Patricius Tokaj Furmint",12.32,17.99,750,60,739.2,236,2496.64,1399.69,26.24,68054.7,1757.44,70.392,3.933,3.377
2000,"SOUTHERN WINE & SPIRITS NE",24312,"Ch Clos Fourtet 12 St-Emilin",67.11,99.99,750,11,738.21,55,5499.45,3599.64,6.09,19016.59,4761.24,86.577,5,7.45
9552,"M S WALKER INC",19522,"Banshee 12 Marine Layer Pnt",30.71,46.99,750,24,737.04,26,1221.74,610.87,2.89,55551.82,484.7,39.673,1.083,1.658
10000,"MAJESTIC FINE WINES",25027,"KJ 12 Vintners Rsv Cab Svgn",61.37,88.99,3000,12,736.44,12,1067.88,88.99,5.4,17587.59,331.44,31.037,1,1.45
1587,"VINEYARD BRANDS INC",20903,"Delamotte Brut",12.66,19.99,375,58,734.28,162,3076.38,1310.31,9.28,6070.09,2342.1,76.132,2.793,4.19
9744,"FREDERICK WILDMAN & SONS",25428,"Luigi Bosca Los Miradores Ma",19.3,27.99,750,38,733.4,38,1033.62,781.71,4.2,3999.93,300.22,29.045,1,1.409
653,"STATE WINE & SPIRITS",16756,"Cocchi Americano",13.33,19.99,750,55,733.15,38,759.62,579.71,4.19,8014.98,26.47,3.485,0.691,1.036
4425,"MARTIGNETTI COMPANIES",23189,"Walt La Brisa Chard",21.56,32.99,750,34,733.04,158,4507.42,2584.1,17.53,144929.24,3774.38,83.737,4.647,6.149
3252,"E & J GALLO WINERY",7458,"New Amsterdam Citron Vodka",9.52,11.99,1000,77,733.04,62,743.38,203.83,65.1,61966.91,10.34,1.391,0.805,1.014
90024,"VINILANDIA USA",46580,"Gode'II Rosso di Toscana",5.19,11.99,750,141,731.79,182,1160.18,445.33,20.31,2802.64,428.39,36.924,1.291,1.585
8892,"TRINCHERO FAMILY ESTATES",18363,"Sutter Home Rsl",4.1,5.99,187,178,729.8,167,1000.33,263.56,4.78,11595.97,270.53,27.044,0.938,1.371
10754,"PERFECTA WINES",36851,"Frey Syrah Organic Mendocino",10.73,15.99,750,68,729.64,67,1071.33,575.64,7.46,28720.52,341.69,31.894,0.985,1.468
653,"STATE WINE & SPIRITS",16587,"Pali Riviera Pnt Nr Sonoma",11.4,19.99,750,64,729.6,51,866.49,203.88,5.72,8014.98,136.89,15.798,0.797,1.188
1392,"CONSTELLATION BRANDS INC",21634,"Estancia Rsv Meritage Paso R",30.4,44.99,1500,24,729.6,24,1079.76,719.84,5.35,79528.99,350.16,32.429,1,1.48
516,"BANFI PRODUCTS CORP",14711,"Ch Tanunda Gr Barossa Rsl",6.57,11.99,750,111,729.27,187,2089.13,1056.07,20.82,8510.41,1359.86,65.092,1.685,2.865
4425,"MARTIGNETTI COMPANIES",21416,"Round Hill Comm Man Wh Znfdl",4.05,5.99,750,180,729,168,1006.32,83.86,18.9,144929.24,277.32,27.558,0.933,1.38
3252,"E & J GALLO WINERY",26615,"Turning Leaf RSV Cab Svgn",4.07,5.99,750,179,728.53,148,886.52,119.8,16.63,61966.91,157.99,17.821,0.827,1.217
10754,"PERFECTA WINES",23039,"Trombetta Family Wines Pnt N",33.11,49.99,750,22,728.42,53,2649.47,1399.72,5.89,28720.52,1921.05,72.507,2.409,3.637
9165,"ULTRA BEVERAGE COMPANY LLP",24977,"Spring Mountain Cab Svgn 10",45.51,65.99,750,16,728.16,16,1055.84,659.9,1.77,68054.7,327.68,31.035,1,1.45
1392,"CONSTELLATION BRANDS INC",18684,"Mount Veeder Cab Svgn Napa",90.87,134.49,3000,8,726.96,8,1134.92,462.47,3.6,79528.99,407.96,35.946,1,1.561
480,"BACARDI USA INC",974,"Bacardi O Orange Rum",12.29,15.49,1000,59,725.11,49,741.51,467.69,51.45,89286.27,16.4,2.212,0.831,1.023
9552,"M S WALKER INC",31086,"Shooting Star Znfdl Lake Cty",9.93,14.99,750,73,724.89,53,794.47,374.75,5.9,55551.82,69.58,8.758,0.726,1.096
653,"STATE WINE & SPIRITS",20465,"Pali Wine Co Pnt Nr Durell",36.18,54.99,750,20,723.6,34,1869.66,1154.79,3.77,8014.98,1146.06,61.298,1.7,2.584
2000,"SOUTHERN WINE & SPIRITS NE",30638,"San Quirico Vernaccia",9.52,13.99,750,76,723.52,132,1910.68,787.45,14.71,19016.59,1187.16,62.133,1.737,2.641
9165,"ULTRA BEVERAGE COMPANY LLP",41529,"Artesa Elements Napa Red",12.25,18.99,750,59,722.75,67,744.33,289.72,7.5,68054.7,21.58,2.899,1.136,1.03
9165,"ULTRA BEVERAGE COMPANY LLP",37765,"Castello Montauto Vernaccia",6.12,8.99,750,118,722.16,344,3092.56,997.89,38.44,68054.7,2370.4,76.648,2.915,4.282
8735,"SURVILLE ENTERPRISES CORP",21595,"Veuve du Vernay Sprklng Brut",3.54,9.99,750,204,722.16,200,1394,366.61,22.43,263.32,671.84,48.195,0.98,1.93
7245,"PROXIMO SPIRITS INC.",5098,"Agavero Orange Liqueur Agave",16.79,21.99,750,43,721.97,55,1209.45,571.74,43.34,38994.78,487.48,40.306,1.279,1.675
9552,"M S WALKER INC",19809,"Ch Lassegue 07 St Emilion AC",31.33,46.99,750,23,720.59,58,2837.42,1661.66,6.44,55551.82,2116.83,74.604,2.522,3.938
8892,"TRINCHERO FAMILY ESTATES",33211,"Sycamore Lane Chard Cal",3.53,5.29,750,204,720.12,164,867.56,126.96,18.42,11595.97,147.44,16.995,0.804,1.205
90024,"VINILANDIA USA",13267,"Tiamo Prosecco",11.99,17.99,750,60,719.4,43,804.57,131.93,4.83,2802.64,85.17,10.586,0.717,1.118
10754,"PERFECTA WINES",23147,"Ch Floreal Laguens Brdx",7.99,13.99,750,90,719.1,270,3761.3,1780.72,30.04,28720.52,3042.2,80.882,3,5.231
4425,"MARTIGNETTI COMPANIES",24527,"Scott Family Est Chard Arroy",13.07,19.99,750,55,718.85,141,2818.59,1299.35,15.72,144929.24,2099.74,74.496,2.564,3.921
2000,"SOUTHERN WINE & SPIRITS NE",23293,"Ch Pavie Macquin St Emiln 11",55.03,81.99,750,13,715.39,27,2213.73,1229.85,3,19016.59,1498.34,67.684,2.077,3.094
7153,"PINE STATE TRADING CO",19502,"Nostor Templari Priorat Red",28.56,41.99,750,25,714,43,1805.57,713.83,4.8,15884.82,1091.57,60.456,1.72,2.529
9165,"ULTRA BEVERAGE COMPANY LLP",4287,"Dictador 20 Yr Rum",44.44,59.99,750,16,711.04,84,5039.16,3779.37,66.26,68054.7,4328.12,85.89,5.25,7.087
653,"STATE WINE & SPIRITS",20602,"Pali Pnt Nr Rancho La Vina",37.41,54.99,750,19,710.79,32,1919.68,959.84,3.56,8014.98,1208.89,62.974,1.684,2.701
9552,"M S WALKER INC",36769,"Toad Hollow Rose Eye Pnt Nr",5.15,12.99,750,138,710.7,159,1929.41,460.61,17.81,55551.82,1218.71,63.165,1.152,2.715
660,"SAZERAC NORTH AMERICA INC.",2784,Lauders,7.25,9.79,1000,98,710.5,99,969.21,783.2,103.95,17932.33,258.71,26.693,1.01,1.364
653,"STATE WINE & SPIRITS",2813,"Full Throttle Peach Whiskey",14.49,19.99,750,49,710.01,147,2938.53,1599.2,115.86,8014.98,2228.52,75.838,3,4.139
1392,"CONSTELLATION BRANDS INC",19246,"Hidden Crush Cab Svgn C Cst",6.57,9.99,750,108,709.56,105,1048.95,199.8,11.78,79528.99,339.39,32.355,0.972,1.478
3960,"DIAGEO NORTH AMERICA INC",304,"Ciroc Red Berry Vodka",24.45,33.99,1000,29,709.05,28,951.72,203.94,29.4,257032.07,242.67,25.498,0.966,1.342
90024,"VINILANDIA USA",18844,"Alberto Furque Malbec Mendoz",8.44,12.99,750,84,708.96,92,1379.08,224.85,10.33,2802.64,670.12,48.592,1.095,1.945
8004,"SAZERAC CO INC",407,"Hancock Rsv Bourbon",39.36,49.99,750,18,708.48,17,849.83,749.85,13.41,50293.62,141.35,16.633,0.944,1.2
9165,"ULTRA BEVERAGE COMPANY LLP",25701,"Viberti Barolo Buon Padre",29.52,43.99,750,24,708.48,24,1055.76,87.98,2.7,68054.7,347.28,32.894,1,1.49
10754,"PERFECTA WINES",21468,"La Chapelle de la Mission Ha",54.48,101.99,750,13,708.24,30,2369.7,1105.86,3.33,28720.52,1661.46,70.113,2.308,3.346
12546,"JIM BEAM BRANDS COMPANY",742,"DeKuyper Spearmint Schnapps",10.39,12.99,1000,68,706.52,92,1195.08,714.45,96.6,123880.97,488.56,40.881,1.353,1.692
90047,"CRUSH WINES",22657,"Iron Horse Est Chard",19.59,28.99,750,36,705.24,106,2968.94,1919.32,11.75,1457.73,2263.7,76.246,2.944,4.21
516,"BANFI PRODUCTS CORP",13255,"Torre Migliori Monte d'Abruz",10.52,15.99,750,67,704.84,68,1061.32,713.54,7.52,8510.41,356.48,33.588,1.015,1.506
9165,"ULTRA BEVERAGE COMPANY LLP",19265,"Tom Eddy Mt Veeder Cab S Rsv",50.32,79.99,750,14,704.48,48,3743.52,1559.8,5.35,68054.7,3039.04,81.181,3.429,5.314
9165,"ULTRA BEVERAGE COMPANY LLP",21412,"Cesari Bardolino Chiaretto",5.29,13.99,750,133,703.57,550,4394.5,1989.51,61.26,68054.7,3690.93,83.99,4.135,6.246
2000,"SOUTHERN WINE & SPIRITS NE",14235,"Copa di Vino Cab Svgn",1.64,2.49,187,429,703.56,569,1416.81,704.67,16.52,19016.59,713.25,50.342,1.326,2.014
9819,"TREASURY WINE ESTATES",34501,"Gabbiano Pinot Grigio Delle",6.89,9.99,750,102,702.78,96,959.04,139.86,10.79,14836.57,256.26,26.72,0.941,1.365
1392,"CONSTELLATION BRANDS INC",6343,"Vendange Merlot",3.44,4.99,750,204,701.76,215,1072.85,124.75,24.16,79528.99,371.09,34.589,1.054,1.529
9552,"M S WALKER INC",46942,"Atalon Cab Svgn Napa",19.47,29.99,750,36,700.92,53,1589.47,1169.61,5.87,55551.82,888.55,55.902,1.472,2.268
7153,"PINE STATE TRADING CO",20632,"Smoke Stack Svgn Bl",3.24,8.99,750,216,699.84,216,1034.64,62.27,24.28,15884.82,334.8,32.359,1,1.478
7245,"PROXIMO SPIRITS INC.",5132,"Agavero Tequila Liqueur",19.99,25.99,750,35,699.65,31,805.69,181.93,24.4,38994.78,106.04,13.161,0.886,1.152
9552,"M S WALKER INC",23066,"Toad Hollow Risque Sparkling",10.13,16.99,750,69,698.97,70,1173.3,703.58,7.77,55551.82,474.33,40.427,1.014,1.679
6785,"PALM BAY INTERNATIONAL INC",24280,"Mazzei Siepi",58.21,84.99,750,12,698.52,36,3059.64,1444.83,4.01,13605.41,2361.12,77.17,3,4.38
4425,"MARTIGNETTI COMPANIES",44121,"Staglin Salus Cab Svgn",29.03,44.99,750,24,696.72,24,1079.76,269.94,2.7,144929.24,383.04,35.475,1,1.55
653,"STATE WINE & SPIRITS",41132,"McManis Petite Sirah Cal",7.48,12.99,750,93,695.64,87,1061.13,208.83,9.78,8014.98,365.49,34.443,0.935,1.525
9552,"M S WALKER INC",21016,"WindRacer Anderson Vly Chard",23.97,34.99,750,29,695.13,46,1609.54,594.83,5.15,55551.82,914.41,56.812,1.586,2.315
1650,"Circa Wines",26842,"Pierre Angulaire Brdx Blanc",9.65,13.99,750,72,694.8,72,1007.28,69.95,8.1,211.97,312.48,31.022,1,1.45
1590,"DIAGEO CHATEAU ESTATE WINES",17940,"Butterfly Kiss Chard",1.93,2.99,750,360,694.8,360,1076.4,116.61,40.46,7259.75,381.6,35.452,1,1.549
4425,"MARTIGNETTI COMPANIES",24244,"Ch Corconnac Svgn Bl",14.47,21.99,750,48,694.56,236,5661.64,2015.16,26.36,144929.24,4967.08,87.732,4.917,8.151
8892,"TRINCHERO FAMILY ESTATES",7874,"Sutter Home Cab Svgn",3.99,5.99,750,174,694.26,175,1048.25,131.78,19.66,11595.97,353.99,33.77,1.006,1.51
8673,"STE MICHELLE WINE ESTATES",37100,"Antinori Brnllo Mntlcno Pain",36.54,52.99,750,19,694.26,26,1413.74,598.89,2.91,15919.7,719.48,50.892,1.368,2.036
9552,"M S WALKER INC",21267,"Latour 13 Cuvee Bourgog Blnc",10.66,15.99,750,65,692.9,464,7419.36,3357.9,51.71,55551.82,6726.46,90.661,7.138,10.708
10754,"PERFECTA WINES",7278,"Mapple Jack Liquer",27.68,35.99,750,25,692,116,4144.84,3353.06,91.57,28720.52,3452.84,83.305,4.64,5.99
9165,"ULTRA BEVERAGE COMPANY LLP",18267,"Caprai Montefalco Passito 06",21.61,45.99,375,32,691.52,110,3518.9,1055.67,6.25,68054.7,2827.38,80.348,3.438,5.089
4425,"MARTIGNETTI COMPANIES",19783,"Penfolds Bin 169 Cab Svgn",230.26,349.99,750,3,690.78,4,1399.96,699.98,0.45,144929.24,709.18,50.657,1.333,2.027
9165,"ULTRA BEVERAGE COMPANY LLP",2292,"Glenrothes Single Malt Scot",29.99,43.99,750,23,689.77,90,4224.1,3425.27,71.01,68054.7,3534.33,83.671,3.913,6.124
2000,"SOUTHERN WINE & SPIRITS NE",21857,"Willamette Vly Tualatin Est",27.58,49.99,750,25,689.5,21,914.79,737.83,2.31,19016.59,225.29,24.628,0.84,1.327
660,"SAZERAC NORTH AMERICA INC.",864,"Montezuma Tequila Gold",5.22,7.99,1000,132,689.04,117,934.83,135.83,122.85,17932.33,245.79,26.292,0.886,1.357
480,"BACARDI USA INC",4259,"Castillo Spiced Rum",7.74,9.99,1750,89,688.86,343,3674.57,881.21,630.21,89286.27,2985.71,81.253,3.854,5.334
10754,"PERFECTA WINES",11078,"Chenin Bl K Forrester Stlnbh",11.48,16.99,750,60,688.8,84,1427.16,118.93,9.45,28720.52,738.36,51.736,1.4,2.072
9552,"M S WALKER INC",27370,"Sierra Cantabria Crianza",10.59,15.99,750,65,688.35,182,3036.18,1513.07,20.25,55551.82,2347.83,77.328,2.8,4.411
1650,"Circa Wines",21489,"El Petit Carlania Trepat",12.74,18.99,750,54,687.96,43,803.57,130.93,4.85,211.97,115.61,14.387,0.796,1.168
4425,"MARTIGNETTI COMPANIES",15968,"Kunde Chard Sonoma Cnty",8.38,12.99,750,82,687.16,67,870.33,428.67,7.45,144929.24,183.17,21.046,0.817,1.267
8112,"MOET HENNESSY USA INC",2074,"Ardbeg Auriverdes Scotch",68.69,99.99,750,10,686.9,42,3959.58,3029.68,33.12,48347.26,3272.68,82.652,4.2,5.764
4425,"MARTIGNETTI COMPANIES",25907,"Hess Cab Svgn Shirtail Ranch",9.53,14.49,750,72,686.16,72,1043.28,550.62,8.01,144929.24,357.12,34.231,1,1.52
17035,"PERNOD RICARD USA",989,"Absolut Pears",14.59,21.99,1000,47,685.73,36,755.64,715.66,37.8,123780.22,69.91,9.252,0.766,1.102
5992,"MCCORMICK DISTILLING CO",979,"Pancho Villa Rojo",5.9,7.79,1000,116,684.4,114,888.06,654.36,119.7,1567.85,203.66,22.933,0.983,1.298
9165,"ULTRA BEVERAGE COMPANY LLP",26345,"A to Z Rose",11.4,16.99,750,60,684,47,798.53,288.83,5.24,68054.7,114.53,14.343,0.783,1.167
4425,"MARTIGNETTI COMPANIES",2929,"Dark Corner Moonshine",19.54,25.99,750,35,683.9,92,2391.08,1481.43,72.53,144929.24,1707.18,71.398,2.629,3.496
10754,"PERFECTA WINES",44756,"Duck Pond Syrah Columbia",11.03,17.99,750,62,683.86,123,2704.77,2242.98,13.58,28720.52,2020.91,74.717,1.984,3.955
90017,"THE IMPORTED GRAPE LLC",13251,"Apaltagua Envero Gran Rsv",9.24,15.49,750,74,683.76,50,750.5,90.94,5.62,80.03,66.74,8.893,0.676,1.098
9552,"M S WALKER INC",21006,"Ch Lassegue 05 GC St Emilion",62.08,94.99,750,11,682.88,43,4166.57,1547.84,4.81,55551.82,3483.69,83.61,3.909,6.101
9552,"M S WALKER INC",23215,"Carmel Road The Barrymore PG",11.18,16.99,750,61,681.98,51,842.49,404.75,5.67,55551.82,160.51,19.052,0.836,1.235
3252,"E & J GALLO WINERY",31522,"J Vineyards Pnt Nr RRV",21.28,36.99,750,32,680.96,52,1715.48,956.71,5.78,61966.91,1034.52,60.305,1.625,2.519
7749,"R.P.IMPORTS INC",19062,"Ch Olivier 10 Blanc Pessac-L",33.99,50.99,750,20,679.8,73,3722.27,1478.71,8.17,91.5,3042.47,81.737,3.65,5.476
1587,"VINEYARD BRANDS INC",21977,"Massolino Barolo Margheria",45.2,65.99,750,15,678,37,2441.63,1517.77,4.12,6070.09,1763.63,72.232,2.467,3.601
9552,"M S WALKER INC",21013,"WindRacer RRV Pnt Nr",28.18,41.99,750,24,676.32,18,755.82,335.92,2,55551.82,79.5,10.518,0.75,1.118
9552,"M S WALKER INC",8550,"S S Pierce Vodka",9.39,12.49,1750,72,676.08,282,3522.18,87.43,518.17,55551.82,2846.1,80.805,3.917,5.21
4425,"MARTIGNETTI COMPANIES",46819,"Kaiken Malbec Mendoza",9.65,13.99,750,70,675.5,73,1021.27,293.79,8.15,144929.24,345.77,33.857,1.043,1.512
8673,"STE MICHELLE WINE ESTATES",13172,"Two Vines Vineyard 10 Red",3.65,5.29,1500,185,675.25,185,978.65,248.63,41.51,15919.7,303.4,31.002,1,1.449
7153,"PINE STATE TRADING CO",23949,"Ch Valfontaine 10",6.49,9.99,750,104,674.96,294,2937.06,1448.55,32.71,15884.82,2262.1,77.019,2.827,4.351
1392,"CONSTELLATION BRANDS INC",21635,"Franciscan Est Cab Svgn",28.1,42.99,1500,24,674.4,21,902.79,601.86,4.67,79528.99,228.39,25.298,0.875,1.339
10754,"PERFECTA WINES",21455,"Ch Leoville Las Cases St-Jul",134.86,204.99,750,5,674.3,8,1639.92,819.96,0.89,28720.52,965.62,58.882,1.6,2.432
9165,"ULTRA BEVERAGE COMPANY LLP",3908,"St George Green Chile Vodka",19.83,24.99,750,34,674.22,33,824.67,224.91,25.97,68054.7,150.45,18.244,0.971,1.223
3252,"E & J GALLO WINERY",14410,"Liberty Crk Vyd Pnt Grigio",5.26,7.99,1500,128,673.28,127,990.73,395.5,28.43,61966.91,317.45,32.042,0.992,1.471
2242,"DELICATO VINEYARDS INC",16247,"Domino Merlot",5.26,7.99,1500,128,673.28,142,1134.58,223.72,31.93,7982.65,461.3,40.658,1.109,1.685
9552,"M S WALKER INC",18385,"B Side Napa Vly Red",11.18,26.99,750,60,670.8,54,1259.46,449.81,6.05,55551.82,588.66,46.739,0.9,1.878
2242,"DELICATO VINEYARDS INC",16241,"Domino Merlot",3.3,4.99,750,203,669.9,220,1264.8,341.4,24.66,7982.65,594.9,47.035,1.084,1.888
3252,"E & J GALLO WINERY",15260,"Barefoot Cellars Sweet Red",7.28,10.99,1500,92,669.76,76,866.24,457.6,17.04,61966.91,196.48,22.682,0.826,1.293
9165,"ULTRA BEVERAGE COMPANY LLP",26344,"A to Z Rsl",11.33,16.99,750,59,668.47,59,1002.41,424.75,6.57,68054.7,333.94,33.314,1,1.5
10754,"PERFECTA WINES",25265,"Brittan Vyds Chard Wlmete Vy",29.05,42.99,750,23,668.15,91,3912.09,2579.4,10.08,28720.52,3243.94,82.921,3.957,5.855
9552,"M S WALKER INC",880,"Sobieski Vanilla Vodka",7.57,9.99,1000,88,666.16,67,669.33,249.75,70.35,55551.82,3.17,0.474,0.761,1.005
9165,"ULTRA BEVERAGE COMPANY LLP",17983,"Coppo L'Avvocata",11.48,16.99,750,58,665.84,74,1152.26,455.7,8.23,68054.7,486.42,42.214,1.276,1.731
3252,"E & J GALLO WINERY",18083,"Madria Sangria Moscato",6.16,8.99,1500,108,665.28,102,916.98,323.64,22.93,61966.91,251.7,27.449,0.944,1.378
17035,"PERNOD RICARD USA",39843,"Kenwood Yulupa Merlot Cal",6.16,8.99,750,108,665.28,110,988.9,71.92,12.37,123780.22,323.62,32.725,1.019,1.486
1273,"CALEDONIA SPIRITS INC",2220,"Barr Hill Gin",13.86,18.99,375,48,665.28,48,911.52,626.67,18.81,1319.77,246.24,27.014,1,1.37
4425,"MARTIGNETTI COMPANIES",576,"Pastene Marsala",6.92,8.99,1500,96,664.32,85,764.15,404.55,133.7,144929.24,99.83,13.064,0.885,1.15
9552,"M S WALKER INC",38471,"Ch Pesquie Cotes du Ventoux",9.2,13.99,750,72,662.4,111,1400.89,569.56,12.36,55551.82,738.49,52.716,1.542,2.115
10754,"PERFECTA WINES",24165,"Enzo Boglietti Brl Case Nere",55.19,84.99,750,12,662.28,25,2124.75,1274.85,2.78,28720.52,1462.47,68.83,2.083,3.208
1650,"Circa Wines",22227,"Gifft Red Blend",6.49,13.99,750,102,661.98,226,3137.74,1019.26,25.29,211.97,2475.76,78.903,2.216,4.74
1485,"CASTLE BRANDS CORP.",8100,"Jefferson's Manhattan RTD",28.77,39.99,750,23,661.71,147,5758.53,4148.95,115.91,8497.59,5096.82,88.509,6.391,8.702
1392,"CONSTELLATION BRANDS INC",39601,"R M Woodbridge Wh Znfdl Cal",4.69,7.99,187,141,661.29,115,909.85,232.7,3.28,79528.99,248.56,27.319,0.816,1.376
4425,"MARTIGNETTI COMPANIES",23110,"Duckhorn Estates Merlot",109.67,169.99,1500,6,658.02,18,3059.82,2039.88,4.01,144929.24,2401.8,78.495,3,4.65
3252,"E & J GALLO WINERY",39997,"Tisdale Merlot Cal",2.61,3.99,750,252,657.72,264,1053.36,79.8,29.69,61966.91,395.64,37.56,1.048,1.602
3252,"E & J GALLO WINERY",34473,"Carlo Rossi Chianti Cal",10.27,14.99,4000,64,657.28,51,764.49,449.7,30.6,61966.91,107.21,14.024,0.797,1.163
3252,"E & J GALLO WINERY",24099,"Gallo Copperidge Wh Znfdl",2.62,3.99,750,250,655,226,901.74,135.66,25.41,61966.91,246.74,27.363,0.904,1.377
90024,"VINILANDIA USA",12621,"Tortoise Creek Cab Svgn",7.79,11.99,750,84,654.36,64,819.36,232.82,7.16,2802.64,165,20.138,0.762,1.252
9552,"M S WALKER INC",46590,"Merieau 13 Bois Jacou Gamay",8.38,12.99,750,78,653.64,194,2520.06,1623.75,21.51,55551.82,1866.42,74.063,2.487,3.855
8892,"TRINCHERO FAMILY ESTATES",34509,"Trinity Oaks Merlot Cal",5.44,8.99,750,120,652.8,120,958.8,63.92,13.5,11595.97,306,31.915,1,1.469
8112,"MOET HENNESSY USA INC",14110,"Bodegas Numanthia Termes",15.89,23.99,750,41,651.49,34,815.66,503.79,3.76,48347.26,164.17,20.127,0.829,1.252
12546,"JIM BEAM BRANDS COMPANY",869,"DeKuyper Anisette",7.57,9.99,1000,86,651.02,105,1048.95,829.17,110.25,123880.97,397.93,37.936,1.221,1.611
4425,"MARTIGNETTI COMPANIES",21711,"Shardana Valli Di Porto Pino",16.66,24.99,750,39,649.74,93,2324.07,1174.53,10.34,144929.24,1674.33,72.043,2.385,3.577
12546,"JIM BEAM BRANDS COMPANY",548,"DeKuyper Amaretto",6.56,8.99,1000,99,649.44,139,1249.61,1006.88,145.95,123880.97,600.17,48.029,1.404,1.924
17037,"Dunn Wine Brokers",18396,"The Tractor Guy Pnt Nr",12.98,19.99,750,50,649,78,1559.22,499.75,8.72,358.03,910.22,58.377,1.56,2.402
12546,"JIM BEAM BRANDS COMPANY",2339,"Alberta Rye Dark Batch",15.82,25.99,750,41,648.62,267,5871.33,4419.99,210.54,123880.97,5222.71,88.953,6.512,9.052
